,vol,no,vol.no,total_pages,year,month,article_title,page_start,page_end,author,category,graphics,notes,volunteer,unique_id
4839,19,3,19.3,136,1996,September,Contents,3,3,Fbn,Other,No,,Cassidy Hunt,FBNDDA4842
4840,19,3,19.3,136,1996,September,Index of Advertisers,135,135,Fbn,Other,No,,Cassidy Hunt,FBNDDA4843
4841,19,3,19.3,136,1996,September,Classified Ads & Literary Personals,136,136,Fbn,Advertisements,No,,Cassidy Hunt,FBNDDA4844
4842,19,3,19.3,136,1996,September,Firebrand Books Fall 1996: Hot & Spicy,10,10,Firebrand Books,Advertisements,Yes,"ad for Cookin' With Honey: What Literary Lesbians Eat by Amy Scholder (ed.), Love and Death, & Other Disasters by Jenifer Levin, The Rooms We Make Our Own by Toni Mirosevich. Blurbs for all three, graphics of covers and Firebrand logo",Katie Stollmack,FBNDDA4845
4843,19,3,19.3,136,1996,September,Firebrand Books Ad,10,10,Firebrand Books,Advertisements,No,,Cassidy Hunt,FBNDDA4846
4844,19,3,19.3,136,1996,September,New: Working Light,15,15,Harvard University Press,Advertisements,Yes,"ad for Working Light: The Wandering Life of Photographer Edith S. Watson by Frances Rooney, graphic of the cover",Katie Stollmack,FBNDDA4847
4845,19,3,19.3,136,1996,September,Temple University Press Ad,22,22,Harvard University Press,Advertisements,No,,Cassidy Hunt,FBNDDA4848
4846,19,3,19.3,136,1996,September,Oxford University Press Ad,110,110,Harvard University Press,Advertisements,No,,Cassidy Hunt,FBNDDA4849
4847,19,3,19.3,136,1996,September,They Went That-A-Way,37,38,Jenn Tust,They went that-a-way,No,,Cassidy Hunt,FBNDDA4850
4848,19,3,19.3,136,1996,September,Writing Wanted,39,39,Jenn Tust,Advertisements,No,,Cassidy Hunt,FBNDDA4851
4849,19,3,19.3,136,1996,September,Bestsellers,41,42,Jenn Tust,External Booklist and Awards,No,,Cassidy Hunt,FBNDDA4852
4850,19,3,19.3,136,1996,September,From Our Own Presses,70,94,Jenn Tust,Presslist,No,,Cassidy Hunt,FBNDDA4853
4851,19,3,19.3,136,1996,September,From the Small Presses,95,109,Jenn Tust,Presslist,No,,Cassidy Hunt,FBNDDA4854
4852,19,3,19.3,136,1996,September,On Publishers Row,121,134,Jenn Tust,Presslist,No,,Cassidy Hunt,FBNDDA4855
4853,19,3,19.3,136,1996,September,Music News,67,71,Jennifer Einhorn,News Feature,No,,Cassidy Hunt,FBNDDA4856
4854,19,3,19.3,136,1996,September,Coming in November! The Light Bearer,17,17,Jove,Advertisements,Yes,"ad for The Light Bearer by Donna Gillespie, graphic of the cover, short summary and six review blurbs",Katie Stollmack,FBNDDA4857
4855,19,3,19.3,136,1996,September,Science fiction & Fantasy,47,50,Julie Mitchell,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4858
4856,19,3,19.3,136,1996,September,Koen Book Ad,24,24,Koen Book,Advertisements,No,,Cassidy Hunt,FBNDDA4859
4857,19,3,19.3,136,1996,September,Kid's Lit,43,46,Linda Bubon,Booklist/Medialist,Yes,,Cassidy Hunt,FBNDDA4860
4858,19,3,19.3,136,1996,September,Books to Brazil via Japan & FBN,27,28,Linda Peterson; Amanda Hayman; Carol Seajay,News Feature,No,,Cassidy Hunt,FBNDDA4861
4859,19,3,19.3,136,1996,September,Gearing up for the Holidays in Women's Music,35,35,Liz Wermcrantz,Short News,No,,Cassidy Hunt,FBNDDA4862
4860,19,3,19.3,136,1996,September,We Are LPC Groupe,8,9,Lpc Group,Advertisements,Yes,"ad in general for LPC group listing Publishing companies represented, half of first page of the ad is for Breast Cancer: Poisons, Profits, and Prevention by Liane Clorfene-Casten from Common Courage Press; most of the second page is for Hot Licks: Lesbian Musicians of Note by Lee Fleming (ed.) and Regulating the Lives of Women (Revised Edition) by Mimi Abramovitz. Graphics of all covers and LPC Group logo.",Katie Stollmack,FBNDDA4863
4861,19,3,19.3,136,1996,September,LPC Group Ad,8,9,Lpc Group,Advertisements,No,,Cassidy Hunt,FBNDDA4864
4862,19,3,19.3,136,1996,September,MLA Ad,62,62,Modern Language Association,Advertisements,No,,Cassidy Hunt,FBNDDA4865
4863,19,3,19.3,136,1996,September,Letters,5,46,Multiple,Letters,Yes,"letters from Patty at Brigit Books, Jordan Wellesley at Booklegger Publishing, Sisterhood Bookstore, and more. Graphic of envelopes and letter paper",Katie Stollmack,FBNDDA4866
4864,19,3,19.3,136,1996,September,News News News,11,16,Multiple,News Feature,Yes,"Boycott Borders, ABA Settles with Rutledge Hill & St. Martin's Press, ALA Resolution Supports Independent Bookstores, Book Theft Ring Busted By The Book Passage Bookstore, Writers urge MacDonald to Pay Ms., Working Woman/Mother Contributors, GALZ Exhibits at Zimbabwe International Book Fair Despite Threats, Joint Exhibits for Feminist Book & Magazine Publishers, Karen Axness 1950-1996",Katie Stollmack,FBNDDA4867
4865,19,3,19.3,136,1996,September,From the University Presses,111,120,Multiple,Presslist,No,,Cassidy Hunt,FBNDDA4868
4866,19,3,19.3,136,1996,September,New Fall Titles: Celebrating 20 Years,2,2,Naiad Press,Advertisements,Yes,"ad for Robber's Wine: A Jane Lawless Mystery by Ellen Hart, If You Had a Family by Barbara Wilson, Dharma Girl: A Road Trip Across the American Generations by Chelsea Cain, Everyday Acts Against Racism: Raising Children in a Multiracial World by Maureen Reddy (ed.), Season of Adventure: Travelling Tales and Outdoor Journeys of Women Over Fifty by Jean Gould (ed). Graphics of all five covers and the Seal Press logo.",Katie Stollmack,FBNDDA4869
4867,19,3,19.3,136,1996,September,Seal Press Ad,2,2,Naiad Press,Advertisements,No,,Cassidy Hunt,FBNDDA4870
4868,19,3,19.3,136,1996,September,Naiad Press Ad,66,66,Naiad Press,Advertisements,No,,Cassidy Hunt,FBNDDA4871
4869,19,3,19.3,136,1996,September,Mysteries,59,61,Nan Cinnater,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4872
4870,19,3,19.3,136,1996,September,New Victoria Publishers Ad,58,58,New Victoria Publishers,Advertisements,No,,Cassidy Hunt,FBNDDA4873
4871,19,3,19.3,136,1996,September,What's New at Papier-Mache,4,4,Papier-Mache,Advertisements,Yes,"ad for Growing Old Along With Me: The Best is Yet to Be by Sandra Haldeman Martz (ed.), Threads of Experience: Fabric-and-Thread Images by Deidre Scherer by Sandra Haldeman Martz (ed.), Time to Say Good-Bye: Moving Beyond Loss by Mary McClure Goulding, Full Moon: Reflections on Turning Fifty by Susan Carol Hauser, Like a Summer Peach: Sunbright Poems and Old Southern Recipes by Blanche Flanders Farley and Janice Townley Moore (ed). Graphics of the covers",Katie Stollmack,FBNDDA4874
4872,19,3,19.3,136,1996,September,Papier-Mache Ad,4,4,Papier-Mache,Advertisements,No,,Cassidy Hunt,FBNDDA4875
4873,19,3,19.3,136,1996,September,Letters,5,7,Patty [Brigit Books]; Jordan Wellesley [Booklegger Publishing]; Loretta Staub; Moira Mcgree [Different Drummer Books]; Simone Wallace [Sisterhood Bookstore]; Tana Meldrum [Once Upon A Time],Letters,Yes,,Cassidy Hunt,FBNDDA4876
4874,19,3,19.3,136,1996,September,Penguin AD,34,34,Penguin,Advertisements,No,,Cassidy Hunt,FBNDDA4877
4875,19,3,19.3,136,1996,September,Press Gang Publishers Ad,68,69,Press Gang Publishers,Advertisements,No,,Cassidy Hunt,FBNDDA4878
4876,19,3,19.3,136,1996,September,Gay Men's Lit for Feminist Bookstores,55,57,Richard Labonte,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4879
4877,19,3,19.3,136,1996,September,Books to Stir the Imagination,18,18,Rising Tide Press,Advertisements,Yes,"ad for Feathering Your Nest by Gwen Leonhard and Jennie Mast, Sweet Bitter Live by Rita Schiano, Rough Justice by Claire Youmans, Tropical Storm by Linda Kay Silva, Deadly Gamble by Diane Davidson, Emerald City Blues by Jean Stewart. Graphic of the logo.",Katie Stollmack,FBNDDA4880
4878,19,3,19.3,136,1996,September,Rising Tide Press Ad,18,18,Rising Tide Press,Advertisements,No,,Cassidy Hunt,FBNDDA4881
4879,19,3,19.3,136,1996,September,Bookworms in Cyberspace,25,25,Roz Warren,Short News,No,,Cassidy Hunt,FBNDDA4882
4880,19,3,19.3,136,1996,September,St Martin's Press Ad,26,26,St. Martin's Press,Advertisements,No,,Cassidy Hunt,FBNDDA4883
4881,19,3,19.3,136,1996,September,Books in Canada: Border Crossing,53,54,Suzanne Buffam,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4884
4882,19,3,19.3,136,1996,September,Art Books,51,52,Tee A. Corinne,Booklist/Medialist,Yes,image: 'break from pulp' by lenore chin in damn fine art by new lesbian artists,Cassidy Hunt,FBNDDA4885
4883,19,3,19.3,136,1996,September,TOR/Forge Ad,30,30,Tor; Forge,Advertisements,No,,Cassidy Hunt,FBNDDA4886
4884,19,3,19.3,136,1996,September,Babe,1,1,University Of Illinois Press,Advertisements,Yes,"""Nominated for a 1996 Lambda Literary Award. Winnder of the GLAAD Outstanding Book Award. Now Available in Paperback! Babe: The Life and Legend of Babe Didrikson Zaharias by Susan E. Cayleff."" Graphic of Babe's face",Katie Stollmack,FBNDDA4887
4885,19,3,19.3,136,1996,September,University of Minnesota Press Ad,40,40,University Of Illinois Press,Advertisements,No,,Cassidy Hunt,FBNDDA4888
4886,19,3,19.3,136,1996,September,Cover,C1,C1,Unknown,Unknown,Yes,"stack of books with falling autumn leaves, printed on yellow paper",Katie Stollmack,FBNDDA4889
4887,19,3,19.3,136,1996,September,FBN Articles Due,C2,C2,Unknown,Advertisements,No,"notification of deadlines for Women & Humor, Women in Cyberspace, Spring Announcements  issues/sections",Katie Stollmack,FBNDDA4890
4888,19,3,19.3,136,1996,September,Contents,3,3,Unknown,Table of Contents,No,,Katie Stollmack,FBNDDA4891
4889,19,3,19.3,136,1996,September,The Light Bearer' Ad,17,17,Unknown,Advertisements,No,,Cassidy Hunt,FBNDDA4892
4890,19,4,19.4,130,1996,November,"Sarah Aldridge's ""Amantha"" & ""Magdalena""",94,94,A&M Books,Advertisements,Yes,A&M logo,Courtney Heidorn,FBNDDA4893
4891,19,4,19.4,130,1996,November,Alyson Books,102,102,Alyson Books,Advertisements,Yes,two book covers,Courtney Heidorn,FBNDDA4894
4892,19,4,19.4,130,1996,November,A life-saving resource for victims of domestic violence,4,4,Anchor Books,Advertisements,Yes,"graphic of ""defending our lives"" book cover",Courtney Heidorn,FBNDDA4895
4893,19,4,19.4,130,1996,November,Music News,71,76,Barb Smalley,Booklist/Medialist,Yes,graphics of music notes,Courtney Heidorn,FBNDDA4896
4894,19,4,19.4,130,1996,November,New Titles from Calyx Books,92,92,Calyx,Advertisements,Yes,two book covers,Courtney Heidorn,FBNDDA4897
4895,19,4,19.4,130,1996,November,Notes from the Computer Table,1,1,Carol Seajay,Editor's Note,No,Seajay introduces this issue by dispelling the myth that feminist bookstores can't have humor sections,Courtney Heidorn,FBNDDA4898
4896,19,4,19.4,130,1996,November,News News News,7,14,Carol Seajay,Short News,Yes,"News includes ""ABA Sells Trade Show,"" ""FTC Inexplicably Drops Antitrust Case Against Publishers,"" ""Holt Bolts,"" ""Serpent's Tail Closing US Office,"" ""Calyx Publishes Nobel Laureate,"" ""Women's Press/UK Titles Finally Available in the US,"" ""Chicago Borders Store Goes Union,"" ""Womyn's Braille Press Update,"" (graphic: ""Unrequited Love"" comic by Judy Horacek), ""Alma Routsong/Isabel Miller"" (graphic: photo of Routsong)",Courtney Heidorn,FBNDDA4899
4897,19,4,19.4,130,1996,November,Africa's First Feminist Bookstore: Binti Legacy,15,17,Carol Seajay,News Feature,Yes,The first feminist bookstore in Nairobi in Africa. graphics: collections of photos from the bookstore,Courtney Heidorn,FBNDDA4900
4898,19,4,19.4,130,1996,November,News from the bookstores,19,20,Carol Seajay,Short News,Yes,"graphics of axes; news include ""National Coming Out Day,"" ""National Independent Bookstore Week,"" and ""And Other Good News""",Courtney Heidorn,FBNDDA4901
4899,19,4,19.4,130,1996,November,B&T Link Update,20,20,Carol Seajay,Short News,No,,Courtney Heidorn,FBNDDA4902
4900,19,4,19.4,130,1996,November,Trivia & Commentary,21,23,Carol Seajay,News Feature,Yes,graphics of books,Courtney Heidorn,FBNDDA4903
4901,19,4,19.4,130,1996,November,BookPeople Celebrates 25 Years,35,37,Carol Seajay,News Feature,Yes,"graphics: BookPeople logo, photographs of BookPeople",Courtney Heidorn,FBNDDA4904
4902,19,4,19.4,130,1996,November,Returns: Too much wallpaper on a no-growth industry,39,41,Carol Seajay,News Feature,No,crisis of chain bookstores monopolizing the industry: bad news for independents,Courtney Heidorn,FBNDDA4905
4903,19,4,19.4,130,1996,November,Letters,5,6,Carole Beu [The Women's Bookshop]; Roz Warren [Laugh Lines Press]; Heather L. Seggel [Copperfield's Books]; Paul Wessels [Deep South Distribution]; Jane Evershed [Jane Evershed Card Collection],Letters,Yes,graphics of papers and envelopes throughout,Courtney Heidorn,FBNDDA4906
4904,19,4,19.4,130,1996,November,Women & Religion,116,116,Cokesbury Bookstore,Advertisements,Yes,8 book covers,Courtney Heidorn,FBNDDA4907
4905,19,4,19.4,130,1996,November,Mini Pride Jewelry,74,74,Diana Manley,Advertisements,Yes,photo of jewelry,Courtney Heidorn,FBNDDA4908
4906,19,4,19.4,130,1996,November,New Media,59,60,Dorothy Holl,Short News,Yes,graphic of book with an electronic cord,Courtney Heidorn,FBNDDA4909
4907,19,4,19.4,130,1996,November,Lesbian Adventure Novels? Get Real!,33,127,Ellen Orleans,News Feature,Yes,cartoon by Barbary O'Brien,Courtney Heidorn,FBNDDA4910
4908,19,4,19.4,130,1996,November,Feminist Bookstore News: Women & Humor,1,1,Fbn,Cover Page,Yes,Horacek comic,Courtney Heidorn,FBNDDA4911
4909,19,4,19.4,130,1996,November,Contents,3,3,Fbn,Table of Contents,No,,Courtney Heidorn,FBNDDA4912
4910,19,4,19.4,130,1996,November,Index of Advertisers,127,127,Fbn,Index,No,,Courtney Heidorn,FBNDDA4913
4911,19,4,19.4,130,1996,November,Classified Ads & Literary Personals,128,128,Fbn,Short News,No,,Courtney Heidorn,FBNDDA4914
4912,19,4,19.4,130,1996,November,"Fine Print Distributors, Inc",9,9,Fine Print Distributors; Inc,Advertisements,Yes,graphic of company logo,Courtney Heidorn,FBNDDA4915
4913,19,4,19.4,130,1996,November,Leap off the edge...,72,72,Gyn; Designs,Advertisements,Yes,graphic of t-shirt designs,Courtney Heidorn,FBNDDA4916
4914,19,4,19.4,130,1996,November,Anatomy of the Spirit,118,118,Harmony,Advertisements,Yes,"photo of Caroline Myss and ""Anatomy of the Spirit"" book cover",Courtney Heidorn,FBNDDA4917
4915,19,4,19.4,130,1996,November,Working Light,88,88,Harvard University Press,Advertisements,Yes,graphic of book cover,Courtney Heidorn,FBNDDA4918
4916,19,4,19.4,130,1996,November,Carleton University Press,112,112,Harvard University Press,Advertisements,Yes,picture of women steering a boat,Courtney Heidorn,FBNDDA4919
4917,19,4,19.4,130,1996,November,Rejoice...There's Chicken Soup for us!,122,122,Health Communications; Inc.,Advertisements,Yes,chicken soup book cover,Courtney Heidorn,FBNDDA4920
4918,19,4,19.4,130,1996,November,Hilary's Comfort Beads,73,73,Hilary's Comfort Beads,Advertisements,Yes,graphic of button,Courtney Heidorn,FBNDDA4921
4919,19,4,19.4,130,1996,November,Canadian Content: Reflections After Two Years in Business,43,44,Jacqueline Dumas,Short News,Yes,graphic of Canadian/woman symbol,Courtney Heidorn,FBNDDA4922
4920,19,4,19.4,130,1996,November,Special Announcement from Jane Evershed,129,129,Jane Evershed,Advertisements,Yes,sketch of woman painting on an easel and woman relaxing on a leaf,Courtney Heidorn,FBNDDA4923
4921,19,4,19.4,130,1996,November,Announcements,42,69,Jenn Tust,Short News,Yes,graphics of post-it notes,Courtney Heidorn,FBNDDA4924
4922,19,4,19.4,130,1996,November,Short Raves,45,47,Jenn Tust,Booklist/Medialist,Yes,"graphic of cartoonish person reading and excerpts from ""Loyalty"" by Alison Bechdel,",Courtney Heidorn,FBNDDA4925
4923,19,4,19.4,130,1996,November,Back to Press and Other Good News,48,66,Jenn Tust,Short News,Yes,woman printing press graphics,Courtney Heidorn,FBNDDA4926
4924,19,4,19.4,130,1996,November,Writing Wanted,54,54,Jenn Tust,Short News,Yes,paper and quill/ink graphics,Courtney Heidorn,FBNDDA4927
4925,19,4,19.4,130,1996,November,Bestsellers,55,56,Jenn Tust,Booklist/Medialist,Yes,"cartoon from Roz Chast ""Now I will never leave the dinner table""",Courtney Heidorn,FBNDDA4928
4926,19,4,19.4,130,1996,November,From Our Own Presses,91,99,Jenn Tust,Booklist/Medialist,Yes,"graphics of books, art by Laurie York (""Birthplace"")",Courtney Heidorn,FBNDDA4929
4927,19,4,19.4,130,1996,November,And on Publisher's Row,117,126,Jenn Tust,Booklist/Medialist,Yes,book graphics,Courtney Heidorn,FBNDDA4930
4928,19,4,19.4,130,1996,November,They Went That-A-Way,49,53,Jenn Tust; Carol Seajay,Short News,Yes,graphics of direction signs,Courtney Heidorn,FBNDDA4931
4929,19,4,19.4,130,1996,November,Science Fiction & Fantasy,61,66,Julie Mitchell,Booklist/Medialist,Yes,saturn and shooting star graphic,Courtney Heidorn,FBNDDA4932
4930,19,4,19.4,130,1996,November,We aren't going to brag that we have...,C2,C2,Koen Book Distributors; Inc,Advertisements,Yes,graphic of lighthouse with windblown books,Courtney Heidorn,FBNDDA4933
4931,19,4,19.4,130,1996,November,Can You Afford Not to Call?,75,75,Ladyslipper Music,Advertisements,No,,Courtney Heidorn,FBNDDA4934
4932,19,4,19.4,130,1996,November,Kids' Lit,60,60,Linda Bubon,Booklist/Medialist,No,,Courtney Heidorn,FBNDDA4935
4933,19,4,19.4,130,1996,November,From the Small Presses,101,108,Lisa Mcgowan; Jenn Tust,News Feature,Yes,"stone carving from church in England, ""The Yoni,"" graphics of books",Courtney Heidorn,FBNDDA4936
4934,19,4,19.4,130,1996,November,Conventions not your primary concern?,104,104,Literary Press Group,Advertisements,Yes,5 book covers,Courtney Heidorn,FBNDDA4937
4935,19,4,19.4,130,1996,November,That's the Oldest Joke in the Book,25,27,Liz Wermcrantz,News Feature,Yes,comics from Nicole Hollander and Hothead Paisan; discuss the difficulty of women and comedy and book recommendations,Courtney Heidorn,FBNDDA4938
4936,19,4,19.4,130,1996,November,Womensource,28,28,Lpc Group,Advertisements,No,,Courtney Heidorn,FBNDDA4939
4937,19,4,19.4,130,1996,November,Lesbian Artist from Britain,86,86,Lpc Group; Inbook,Advertisements,Yes,graphic of art by Audrey Walter,Courtney Heidorn,FBNDDA4940
4938,19,4,19.4,130,1996,November,Torn Lace,100,100,Modern Language Association,Advertisements,Yes,"illustration for emilia pardo bazan's ""Castaways""",Courtney Heidorn,FBNDDA4941
4939,19,4,19.4,130,1996,November,More feminist energy per page...,38,38,Ms. Magazine,Advertisements,Yes,graphic of Ms. magazine cover,Courtney Heidorn,FBNDDA4942
4940,19,4,19.4,130,1996,November,From the University Presses,109,115,Multiple,Booklist/Medialist,Yes,graphic university architecture,Courtney Heidorn,FBNDDA4943
4941,19,4,19.4,130,1996,November,Which Lunar calendar?,96,96,Naiad Press,Advertisements,Yes,Luna Press logo,Courtney Heidorn,FBNDDA4944
4942,19,4,19.4,130,1996,November,Mysteries,67,69,Nan Cinnater,Booklist/Medialist,Yes,graphics of detectives,Courtney Heidorn,FBNDDA4945
4943,19,4,19.4,130,1996,November,One Womyn's Journey to Feel,98,98,Natures Dance,Advertisements,Yes,sketches of two women dancing,Courtney Heidorn,FBNDDA4946
4944,19,4,19.4,130,1996,November,Full Moon,18,18,Papier-Mache,Advertisements,Yes,graphics of two book covers and papier mache logo,Courtney Heidorn,FBNDDA4947
4945,19,4,19.4,130,1996,November,Feminist Family Values Forum,90,90,Plain View Press,Advertisements,Yes,graphic: drawing of women playing/boating,Courtney Heidorn,FBNDDA4948
4946,19,4,19.4,130,1996,November,Margie Adam,71,71,Pleiades Records,Advertisements,Yes,graphic of Margie Adam's album,Courtney Heidorn,FBNDDA4949
4947,19,4,19.4,130,1996,November,Check your stock for these bestselling books...,130,130,Press Gang Publishers,Advertisements,Yes,5 book covers,Courtney Heidorn,FBNDDA4950
4948,19,4,19.4,130,1996,November,Gay Men's Lit for Feminist Bookstores,77,85,Richard Labonte,Booklist/Medialist,Yes,"graphic of books, cartoons by Ann Glover from ""The Homo Handbook""",Courtney Heidorn,FBNDDA4951
4949,19,4,19.4,130,1996,November,Routledge,24,24,Routledge,Advertisements,Yes,graphics of books,Courtney Heidorn,FBNDDA4952
4950,19,4,19.4,130,1996,November,"How I Lost Unwanted Pounds, Got Rid of Pesky Household Odors, Cleared Up Unsightly Blemishes, And Even Found a Date for the Senior Prom, All by Publishing Women's Humor!",29,31,Roz Warren,News Feature,Yes,"comics from Stephanie Piro, Nicole Hollander, and Hillary B Price.  Discusses how comics are male-dominated and highlights female cartoonists.",Courtney Heidorn,FBNDDA4953
4951,19,4,19.4,130,1996,November,Five Things You Can Do to Support Women's Humor,30,30,Roz Warren,Short News,No,,Courtney Heidorn,FBNDDA4954
4952,19,4,19.4,130,1996,November,The Arc of Love is Hot Stuff,124,124,Scribner,Advertisements,Yes,"book cover for ""The Arc of Love"" by Clare Coss",Courtney Heidorn,FBNDDA4955
4953,19,4,19.4,130,1996,November,Signs of Pride,76,76,Signs Of Pride,Advertisements,No,,Courtney Heidorn,FBNDDA4956
4954,19,4,19.4,130,1996,November,Women Reshaping Human Rights,12,12,Sr Books,Advertisements,Yes,graphic of book cover,Courtney Heidorn,FBNDDA4957
4955,19,4,19.4,130,1996,November,Books in Canada: Border Crossing,57,58,Suzanne Buffam,Booklist/Medialist,Yes,Canadian geese graphics,Courtney Heidorn,FBNDDA4958
4956,19,4,19.4,130,1996,November,Art Books,87,89,Tee A. Corinne,Booklist/Medialist,Yes,graphics: book on an easel,Courtney Heidorn,FBNDDA4959
4957,19,4,19.4,130,1996,November,Have Diverse Customers?,70,70,The Mug Rack,Advertisements,Yes,photos of mugs for sale,Courtney Heidorn,FBNDDA4960
4958,19,4,19.4,130,1996,November,The Naiad Press,34,34,The Naiad Press,Advertisements,Yes,graphics of book covers and naiad logo,Courtney Heidorn,FBNDDA4961
4959,19,4,19.4,130,1996,November,Beyond Our Ghettos,106,106,The Pilgrim Press,Advertisements,Yes,book cover,Courtney Heidorn,FBNDDA4962
4960,19,4,19.4,130,1996,November,Sisters in Strength & Struggle,2,2,The University Of North Carolina Press,Advertisements,Yes,graphics of 3 books and UNC press logo,Courtney Heidorn,FBNDDA4963
4961,19,4,19.4,130,1996,November,Gulf Dreams,10,10,Third Woman Press,Advertisements,Yes,"graphic of ""Gulf Dreams"" by Emma Perez book cover",Courtney Heidorn,FBNDDA4964
4962,19,4,19.4,130,1996,November,Tor Books,62,62,Tor,Advertisements,Yes,"graphic of ""Firebird"" by Mercedes Lackey book cover and Tor logo",Courtney Heidorn,FBNDDA4965
4963,19,4,19.4,130,1996,November,Strategies and Subversions,120,120,Trinity Press International,Advertisements,Yes,five books covers,Courtney Heidorn,FBNDDA4966
4964,19,4,19.4,130,1996,November,The Road to Auschwitz,110,110,University Of Illinois Press,Advertisements,Yes,2 book covers,Courtney Heidorn,FBNDDA4967
4965,19,4,19.4,130,1996,November,In Bookstores Now From Viking Penguin,32,32,Viking Penguin,Advertisements,Yes,graphics of book covers and viking logo,Courtney Heidorn,FBNDDA4968
4966,19,5,19.5,106,1997,January,Bestsellers,43,44,Bookwoman; My Sisters' Words; Mother Kali's Books; Charis Books; Womansline Books,External Booklist and Awards,No,,Cassidy Hunt,FBNDDA4969
4967,19,5,19.5,106,1997,January,Notes from the Computer Table,1,1,Carol Seajay,Editor's Note,No,Introduction to FBN's cyberspace issue; FBN will not appear at the '97 ABA; plans to put FBN on the internet,Michaela Hayes,FBNDDA4970
4968,19,5,19.5,106,1997,January,News from the bookstores,15,16,Carol Seajay,News Feature,No,Subheadings: Smut Shops & Harassment; Strategizing a Financial Future; In the Good News Department; Focusing on the Home Store; Newsletter Ideas,Michaela Hayes,FBNDDA4971
4969,19,5,19.5,106,1997,January,Trivia & Commentary,17,18,Carol Seajay,Other,No,,Michaela Hayes,FBNDDA4972
4970,19,5,19.5,106,1997,January,To Website or Not to Website,29,36,Carol Seajay,News Feature,No,,Cassidy Hunt,FBNDDA4973
4971,19,5,19.5,106,1997,January,Doing an Event at Ms. Crayonhouse,22,22,Debbie Notkin,Short News,No,,Cassidy Hunt,FBNDDA4974
4972,19,5,19.5,106,1997,January,Cybergrrrls Book List,37,38,Dorothy Holl,Booklist/Medialist,Yes,includes magazines. illustration by juliet breese from Womenspace magazine,Cassidy Hunt,FBNDDA4975
4973,19,5,19.5,106,1997,January,New Media,49,51,Dorothy Holl,Booklist/Medialist,Yes,,Cassidy Hunt,FBNDDA4976
4974,19,5,19.5,106,1997,January,On Publishers Row,93,102,Dorothy Holl; Linda Mowry; Sandi Torkildson; Linda Byrant,Presslist,No,,Cassidy Hunt,FBNDDA4977
4975,19,5,19.5,106,1997,January,Letters,5,6,Elaine Blake; Mary Daly,Letters,Yes,"Blake writes in to discuss wholesale gift show trends; Daly tells of her saga with publishing companies and her disappearing books. Ad: take a spin with Spinifex Press""",Michaela Hayes,FBNDDA4978
4976,19,5,19.5,106,1997,January,Contents,3,3,Fbn,Table of Contents,No,,Michaela Hayes,FBNDDA4979
4977,19,5,19.5,106,1997,January,News News News,7,13,Fbn,News Feature,Yes,"Subheadings: ABA & Random House Reach Agreement -- Last Antitrust Lawsuit Settled--; BDD, FS&G, and Hearst Group Abandon BEA-- FBN Decides Not to Exhibit-- Firebrand Cuts Back; Calyx Sells Into the Forest to Bantam for $350,000; Hegland Signs Additional $350,000 Deal for Second Novel; Girlfriends Buys On Our Backs; BookPeople Launches Distribution Company; Black Bookstore Week; Salo Returns to Cincinnati; News from Kitchen Table: Women of Color Press; Winni Wan-ru Pong 1949--1996; Meridel Le Sueur 1900--1996; Borders' Employees Go Union in Des Moines",Michaela Hayes,FBNDDA4980
4978,19,5,19.5,106,1997,January,Index of Advertisers,103,103,Fbn,Other,No,,Cassidy Hunt,FBNDDA4981
4979,19,5,19.5,106,1997,January,Classified Ads & Literary Personals,104,104,Fbn,Advertisements,No,,Cassidy Hunt,FBNDDA4982
4980,19,5,19.5,106,1997,January,Ms. Crayonhouse,19,22,Jean Macrae,News Feature,Yes,images: sign for ms. crayonhouse; entrance to the bookstore; employees at bookstore; inside bookstore,Cassidy Hunt,FBNDDA4983
4981,19,5,19.5,106,1997,January,Back to Press and Other Good News,41,41,Jenn Tust,Short News,No,,Cassidy Hunt,FBNDDA4984
4982,19,5,19.5,106,1997,January,Writing Wanted,42,42,Jenn Tust,Advertisements,No,,Cassidy Hunt,FBNDDA4985
4983,19,5,19.5,106,1997,January,From Our Own Presses,67,72,Jenn Tust,Presslist,Yes,,Cassidy Hunt,FBNDDA4986
4984,19,5,19.5,106,1997,January,They Went That-A-Way,39,40,Jenn Tust; Carol Seajay,They went that-a-way,Yes,,Cassidy Hunt,FBNDDA4987
4985,19,5,19.5,106,1997,January,Music News,61,66,Jennifer Einhorn,Booklist/Medialist,Yes,,Cassidy Hunt,FBNDDA4988
4986,19,5,19.5,106,1997,January,Science Fiction & Fantasy,55,58,Julie Mitchell,Booklist/Medialist,No,,Cassidy Hunt,FBNDDA4989
4987,19,5,19.5,106,1997,January,Tap into the unexplored worlds of the Internet... With Koen!,C2,C2,Koen Book Distributors; Inc,Advertisements,Yes,,Michaela Hayes,FBNDDA4990
4988,19,5,19.5,106,1997,January,"Birth of a Web Page ""Empire""",25,28,Lee Anne Phillips,News Feature,Yes,graphic: quarter page cartoon 'she surfed the net'; includes 'web bibliography' box,Cassidy Hunt,FBNDDA4991
