author,author_gender,original_title,original_language,original_publication_year,translated_title,translated_language,translated_publication_year,translator
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,De verschrikkelijke man uit Säffle,Dutch,2003,"Hoekstra, Froukje"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Udyret fra Säffle,Norwegian,2004,"Hoff, Truls"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Huaipeizi,Chinese,2005,"Ke, Qingxin"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Komisario Beck tähtäimessä,Finnish,2005,"Ritanoro, Marja-Riitta ; Jalonen, Kari"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Den afskyelige mand,Danish,2007,"Nielsen, Bjarne"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,The abominable man,English,2007,"Teal, Thomas"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Säffleská bestie,Czech,2008,"Hartlová, Dagmar"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,L'abominable homme de Säffle,French,2009,"Bouquet, Philippe"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Negodjaj iz Sefle,Russian,2010,"Fridljand, Sofʹja Lʹvovna"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,L'uomo sul tetto,Italian,2010,"Zatti, Renato"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,El abominable hombre de Säffle,Spanish,2011,"Lapidus, Jens ; García-Posada, Elda ; Lexell, Martin"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Twardziel z Säffle,Polish,2011,"Thylwe, Halina"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Ŏnŭ kkŭmtchikhan namja  Marŭtin Bekŭ sirijŭ 7,Korean,2019,"Kim, Myŏng-nam"
"Sjöwall, Maj & Per Wahlöö",fm,Den vedervärdige mannen från Säffle,Swedish,1971,Pis Adam,Turkish,2020,"Zourbakis, Bige Turan"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Verschlossen und verriegelt,German,2000,"Schultz, Eckehard ; Maass, Hans-Joachim"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Suljettu huone,Finnish,2002,"Jalonen, Kari"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Zapertaja komnata,Russian,2002,"Ždanov, Lev"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,De gesloten kamer,Dutch,2003,"Jansz, Ulla"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Shangsuo de fangjian,Chinese,2005,"Luo, Ruopin"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Det lukkede rom,Norwegian,2006,"Engen, Bodil"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,The locked room,English,2007,"Britten Austin, Paul"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Det lukkede rum,Danish,2007,"Nielsen, Bjarne"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,La chambre close,French,2009,"Bouquet, Philippe"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,La camera chiusa,Italian,2010,"Zatti, Renato"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Zamknięty pokój,Polish,2011,"Thylwe, Halina"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,La habitación cerrada,Spanish,2012,"García-Posada, Elda"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Замкнена кімната,Ukranian,2016,"Сенюк, Ольги"
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,দ্য লক্‌ড রুম,Bengali,2017,নালন্দা
"Sjöwall, Maj & Per Wahlöö",fm,Det slutna rummet,Swedish,1972,Kilitli oda,Turkish,2020,"Zourbakis, Bige Turan"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Der Polizistenmörder,German,2000,"Schultz, Eckehard"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,De politiemoordenaar,Dutch,2003,"Hoekstra, Froukje"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Poliisimurha,Finnish,2005,"Jalonen, Kari"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Shi jing fan,Chinese,2005,"Ke, Cuiyuan"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Un assassino di troppo,Italian,2005,"Zatti, Renato"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Politimorderen,Norwegian,2006,"Engen, Bodil"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Vrah policistů,Czech,2008,"Hartlová, Dagmar"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Politimorderen,Danish,2008,"Nielsen, Bjarne"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,L'assassin de l'agent de police,French,2010,"Bouquet, Philippe"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Podozrevaetsja v ubijstve,Russian,2011,"Ždanov, Lev"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Zabójca policjanta,Polish,2012,"Chmielewska-Tomczak, Ewa"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Cop killer,English,2012,"Teal, Thomas"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,El asesino de policías,Spanish,2016,"García-Posada, Elda"
"Sjöwall, Maj & Per Wahlöö",fm,Polismördaren,Swedish,1974,Polis katili,Turkish,2020,"Zourbakis, Bige Turan"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Die Terroristen,German,2000,"Schultz, Eckehard"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,De terroristen,Dutch,2003,"Polet, Cora"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Terroristit,Finnish,2005,"Salmenoja, Margit"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Kongbufenzi,Chinese,2005,"Yu, Ping"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Terroristene,Norwegian,2006,"Engen, Bodil"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Terroristerne,Danish,2007,"Nielsen, Bjarne"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Les terroristes,French,2010,"Bouquet, Philippe"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,The terrorists,English,2011,"Tate, Joan"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Terroristi,Italian,2011,"Zatti, Renato"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Terroristy,Russian,2011,"Ždanov, Lev"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Ludzie przemocy,Polish,2012,"Chmielewska-Tomczak, Ewa"
"Sjöwall, Maj & Per Wahlöö",fm,Terroristerna,Swedish,1975,Los terroristas,Spanish,2013,"García-Posada, Elda ; Lehane, Dennis"
"Sjöwall, Maj & Per Wahlöö",fm,Sista resan och andra berättelser,Swedish,2007,Il milionario,Italian,2012,"Zatti, Renato"
"Sjöwall, Maj & Tomas Ross",fm,Kvinnan som liknade Greta Garbo,Swedish,1990,La donna che sembrava Greta Garbo,Italian,2000,"Amarillis Rossi, Monica"
"Sjöwall, Maj & Tomas Ross",fm,Kvinnan som liknade Greta Garbo,Swedish,1990,Eine Frau wie Greta Garbo,German,2005,"Schultz, Eckehard"
"Skagen, Fredrik",m,Landskap med kulehull,Norwegian,1991,Prostrelennyj pejzaž,Russian,2001,"Gorlinoj, L."
"Skagen, Fredrik",m,Skrik,Norwegian,1994,Der stumme Zeuge,German,2004,"Krüger, Knut"
"Skagen, Fredrik",m,Blackout,Norwegian,1998,Schwarz vor Augen,German,2003,"Krüger, Knut"
"Skagen, Fredrik",m,Blackout,Norwegian,1998,Black-out,French,2006,"Coursaud, Jean-Baptiste"
"Skagen, Fredrik",m,Blomster og blod,Norwegian,2000,Blomster og blod,Danish,2002,"Lindegård Henriksen, Ole"
"Skagen, Fredrik",m,Blitz,Norwegian,2001,Blitz,Danish,2003,"Lindegård Henriksen, Ole"
"Skagen, Fredrik",m,Fri som fuglen,Norwegian,2002,Fri som fuglen,Danish,2004,"Lindegård Henriksen, Ole"
"Skagen, Fredrik",m,"God natt, elskede",Norwegian,2007,"Head ööd, mu arm",Estonian,2010,"Turmen, Enno"
"Skagen, Fredrik",m,"God natt, elskede",Norwegian,2007,"Dobranoc, kochanie",Polish,2013,"Chomicz-Da̢browska, Lucyna"
"Skördeman, Gustaf",m,Geiger,Swedish,2020,Geiger,Danish,2020,"Stjernfelt, Agnete Dorph"
"Smedberg, Åke",m,Försvinnanden,Swedish,2001,Verschollen,German,2002,"Schöps, Kerstin"
"Smedberg, Åke",m,Försvinnanden,Swedish,2001,Sparizioni,Italian,2003,"Giorgetti Cima, Carmen"
"Smedberg, Åke",m,Försvinnanden,Swedish,2001,Verdwijningen,Dutch,2003,"Var der Heijden, Elina ; Jongeneel, Wiveca"
"Smedberg, Åke",m,Försvinnanden,Swedish,2001,Disparitions à la chaîne,French,2004,"Bouquet, Philippe"
"Smedberg, Åke",m,Försvinnanden,Swedish,2001,De som forsvant,Norwegian,2004,"Risvik, Kari ; Risvik, Kjell"
"Smedberg, Åke",m,Den mörka floden,Swedish,2003,Tod im Sommerhaus,German,2006,"Rüegger, Lotta ; Wolandt, Holger"
"Smedberg, Åke",m,Blod av mitt blod,Swedish,2005,Vom selben Blut,German,2007,"Heinzius, Christine"
"Smedberg, Åke",m,Blod av mitt blod,Swedish,2005,Bloed van mijn bloed,Dutch,2007,"Westra, Ydelet"
"Småge, Kim",f,Nattdykk,Norwegian,1983,Nachtduik,Dutch,2000,"Lahaise, Maaike"
"Småge, Kim",f,Nattdykk,Norwegian,1983,Nachttauchen,German,2003,"Traxel, Regina"
"Småge, Kim",f,Nattdykk,Norwegian,1983,Noḱno nurkanje,Macedonian,2012,"Kaevska, Dušanka"
"Småge, Kim",f,Kainan,Norwegian,1986,De witte handschoenen,Dutch,2002,"Joustra, Carla"
"Småge, Kim",f,Kainan,Norwegian,1986,Die weißen Handschuhe,German,2003,"Traxel, Regina"
"Småge, Kim",f,Lex love,Norwegian,1991,Wer die Regel bricht,German,2014,"Haefs, Gabriele"
"Småge, Kim",f,Sub Rosa,Norwegian,1993,Sub Rosa,Dutch,2000,"De Vroom, Annelies"
"Småge, Kim",f,Sub Rosa,Norwegian,1993,Tapetenwechsel,German,2004,"Haefs, Gabriele"
"Småge, Kim",f,En kjernesunn død,Norwegian,1995,Ein kerngesunder Tod,German,2014,"Haefs, Gabriele"
"Småge, Kim",f,Containerkvinnen,Norwegian,1997,Containerkvinnan,Swedish,2000,"Lagergren, Barbro"
"Småge, Kim",f,Containerkvinnen,Norwegian,1997,Die Containerfrau,German,2002,"Haefs, Gabriele"
"Småge, Kim",f,Containerkvinnen,Norwegian,1997,Elävänä haudatut,Finnish,2004,"Kivelä, Päivi"
"Småge, Kim",f,Containerkvinnen,Norwegian,1997,Containervrouwen,Dutch,2005,"Lahaise, Maaike"
"Småge, Kim",f,Containerkvinnen,Norwegian,1997,Containerkvinden,Danish,2006,Valente
"Småge, Kim",f,Solefall,Norwegian,2002,Mittsommer,German,2004,"Haefs, Gabriele"
"Småge, Kim",f,Solefall,Norwegian,2002,Zonsondergang,Dutch,2004,"Joustra, Carla"
"Småge, Kim",f,Solefall,Norwegian,2002,Solnedgang,Danish,2005,Valente
"Småge, Kim",f,Dobbeltmann,Norwegian,2004,Kæresteblind,Danish,2006,"Høy Hansen, Ib"
"Småge, Kim",f,Dobbeltmann,Norwegian,2004,Zweitgesicht,German,2007,"Haefs, Gabriele"
"Soininvaara, Taavi",m,Ebola Helsinki,Finnish,2000,Finnisches Blut,German,2007,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Ebola Helsinki,Finnish,2000,Wirus Ebola w Helsinkach,Polish,2010,"Kojro, Bożena"
"Soininvaara, Taavi",m,Inferno.fi,Finnish,2001,Finnisches Inferno,German,2008,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Koston komissio,Finnish,2002,Finnisches Requiem,German,2004,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Ikuisesti paha,Finnish,2003,Finnisches Roulette,German,2005,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Vihan enkeli,Finnish,2004,Finnisches Quartett,German,2006,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Pimeyden ydin,Finnish,2005,Finnischer Tango,German,2008,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Marsalkan miekka,Finnish,2006,Der Finne,German,2009,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Jumalten sota,Finnish,2007,Finnische Kälte,German,2015,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Kriittinen tiheys,Finnish,2009,Schwarz,German,2011,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Pakonopeus,Finnish,2010,Weiss,German,2012,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Punainen jättiläinen,Finnish,2011,Rot,German,2013,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Valkoinen kääpiö,Finnish,2012,Tot,German,2014,"Uhlmann, Peter"
"Soininvaara, Taavi",m,Toinen peto,Finnish,2013,Das andere Tier,German,2014,"Uhlmann, Peter"
"Staalesen, Gunnar",m,Bukken til havresekken,Norwegian,1977,Le loup dans la bergerie,French,2001,"Gouchet, Olivier"
"Staalesen, Gunnar",m,Bukken til havresekken,Norwegian,1977,Das Haus mit der grünen Tür,German,2001,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Bukken til havresekken,Norwegian,1977,Das Haus Mit Der Grünen Tür,Persian,2016,"Naderi, Nastaran"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Dein bis in den Tod,German,2000,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Din intill döden,Swedish,2002,"Emilson, Anders"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Pour le meilleur et pour le pire,French,2002,"Fouillet, Alex ; Tangen, Elisabeth"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Kuolemaan asti sinun,Finnish,2005,"Kivelä, Päivi"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Din til døden,Danish,2006,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Dikós sou #/ōs to thánato : mythistórēma,Greek,2006,"Souliōtēs, Sōtērēs"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Yours Until Death,English,2010,"Amassian, Margaret"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Tuo fino alla morte,Italian,2010,"Braun, Danielle"
"Staalesen, Gunnar",m,"Din, til døden",Norwegian,1979,Докато смъртта ни раздели ;  Dokato smŭrtta ni razdeli,Bulgarian,2013,"Draškov, Petŭr"
"Staalesen, Gunnar",m,Tornerose sov i hundre år,Norwegian,1980,La belle dormit cent ans,French,2002,"Fouillet, Alex ; Tangen, Elisabeth"
"Staalesen, Gunnar",m,Tornerose sov i hundre år,Norwegian,1980,Dornröschen schlief wohl hundert Jahr...,German,2005,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Tornerose sov i hundre år,Norwegian,1980,Ruususen unta,Finnish,2006,"Kivelä, Päivi"
"Staalesen, Gunnar",m,Tornerose sov i hundre år,Norwegian,1980,Tornerose sov i hundrede år,Danish,2007,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,Die Frau Im Kühlschrank,German,2000,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,La femme dans le frigo,French,2003,"Tangen, Elisabeth"
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,Kvinnan í køliskápinum,Faroese,2006,"Eide, Hugin"
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,Nainen jääkaapissa,Finnish,2007,"Kivelä, Päivi"
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,La donna nel frigo,Italian,2011,"Marocco, Pierina M."
"Staalesen, Gunnar",m,Kvinnen i kjøleskapet,Norwegian,1981,De vrouw in de koelkast,Dutch,2018,"Smit, Annemarie"
"Staalesen, Gunnar",m,I mørket er alle ulver grå,Norwegian,1983,Im Dunkeln sind alle Wölfe grau,German,2000,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,I mørket er alle ulver grå,Norwegian,1983,"La nuit, tous les loups sont gris",French,2005,"Fouillet, Alex"
"Staalesen, Gunnar",m,I mørket er alle ulver grå,Norwegian,1983,Sto skotádi óloi oi lýkoi einai gkri,Greek,2008,"Glyniadákē, Krystállē"
"Staalesen, Gunnar",m,I mørket er alle ulver grå,Norwegian,1983,Het uur van de wolf,Dutch,2009,"Smit, Annemarie"
"Staalesen, Gunnar",m,I mørket er alle ulver grå,Norwegian,1983,Нощем вълците са черни ;  Noštem vŭlcite sa černi,Bulgarian,2013,"Draškov, Petŭr"
"Staalesen, Gunnar",m,Hekseringen,Norwegian,1985,Der Hexenring,German,2002,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Svarte får,Norwegian,1988,Brebis galeuses,French,2005,"Gouchet, Olivier"
"Staalesen, Gunnar",m,Svarte får,Norwegian,1988,Ta maýra próvata,Greek,2012,"Strigkos, Giannēs"
"Staalesen, Gunnar",m,Svarte får,Norwegian,1988,Sorte får,Danish,2013,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Svarte får,Norwegian,1988,Zwarte schapen,Dutch,2020,"Smit, Annemarie"
"Staalesen, Gunnar",m,Falne engler,Norwegian,1989,Gefallene Engel,German,2001,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Falne engler,Norwegian,1989,Anges Dechus,French,2008,"Fouillet, Alex"
"Staalesen, Gunnar",m,Falne engler,Norwegian,1989,Faldne engle,Danish,2013,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Falne engler,Norwegian,1989,Fallen angels,English,2020,"Bartlett, Don"
"Staalesen, Gunnar",m,Bitre blomster,Norwegian,1991,Fleurs amères,French,2008,"Fouillet, Alex"
"Staalesen, Gunnar",m,Bitre blomster,Norwegian,1991,Bitre blomster,Danish,2008,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Begravde hunder biter ikke,Norwegian,1993,Les chiens enterrés ne mordent pas,French,2009,"Fouillet, Alex"
"Staalesen, Gunnar",m,Begravde hunder biter ikke,Norwegian,1993,Død mand sladrer ikke,Danish,2017,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,Skriften på väggen,Swedish,2002,"Nygren, Hans"
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,The writing on the wall,English,2004,"Sutcliffe, Hal"
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,Die Schrift an der Wand,German,2006,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,L'écriture sur le mur,French,2011,"Fouillet, Alex"
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,Estava escrito : o que realmente sabemos sobre nossos filhos?,Portuguese,2013,"Nazarian, Elisa"
"Staalesen, Gunnar",m,Skriften på veggen,Norwegian,1995,Skriften på væggen,Danish,2018,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,De døde har det godt,Norwegian,1996,Die Toten haben's gut,German,2005,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,1900. Morgenrød,Norwegian,1997,1900 : morgenrøde,Danish,2002,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,1900. Morgenrød,Norwegian,1997,Le roman de Bergen: 1900 - l'aube,French,2007,"Fouillet, Alex"
"Staalesen, Gunnar",m,1950. High Noon,Norwegian,1998,1950 : high noon,Danish,2002,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,1950. High Noon,Norwegian,1998,Le roman de Bergen:  1950 - le zénith,French,2007,"Fouillet, Alex"
"Staalesen, Gunnar",m,1999. Aftensang,Norwegian,2000,1999 : aftensang,Danish,2001,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,1999. Aftensang,Norwegian,2000,Le roman de Bergen: 1999 - le crépuscule,French,2007,"Fouillet, Alex"
"Staalesen, Gunnar",m,Som i et speil,Norwegian,2002,Som i en spegel,Swedish,2003,"Olaisen, Per"
"Staalesen, Gunnar",m,Som i et speil,Norwegian,2002,Wie in einem Spiegel,German,2004,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Som i et speil,Norwegian,2002,Som i et spejl,Danish,2006,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Som i et speil,Norwegian,2002,Comme dans un miroir,French,2012,"Fouillet, Alex"
"Staalesen, Gunnar",m,Ansikt til ansikt,Norwegian,2004,Ansikte mot ansikte,Swedish,2005,"Emilson, Anders"
"Staalesen, Gunnar",m,Ansikt til ansikt,Norwegian,2004,Ansigt til ansigt,Danish,2005,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Ansikt til ansikt,Norwegian,2004,Von Angesicht zu Angesicht,German,2006,"Hartmann, Kerstin"
"Staalesen, Gunnar",m,Ansikt til ansikt,Norwegian,2004,Face à face,French,2013,"Fouillet, Alex"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Forfulgt af død,Danish,2007,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Спутники смерти,Russian,2008,"Гудова, Екатерина"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,The consorts of death,English,2009,"Bartlett, Don"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Satelliti della morte,Italian,2009,"D'Avino, Maria Valeria"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Wokół śmierci,Polish,2009,"Sibińska, Maria"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Lista morții sau Soarta unui copil vitreg,Romanian,2010,"Monafu, Ion"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Los círculos de la muerte,Spanish,2011,"Freixanet, Carmen"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,L'enfant qui criait au loup,French,2014,"Fouillet, Alex"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,死亡的随从 ;  Siwang de suicong,Chinese,2019,"Deng, Yuexian yi"
"Staalesen, Gunnar",m,Dødens drabanter,Norwegian,2006,Todesmörder,German,2019,"Haefs, Gabriele ; Hinnerk, Nils"
"Staalesen, Gunnar",m,Kalde hjerter,Norwegian,2008,Kolde hjerter,Danish,2009,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Kalde hjerter,Norwegian,2008,Zimne serca,Polish,2010,"Beszczyńska, Agata"
"Staalesen, Gunnar",m,Kalde hjerter,Norwegian,2008,Cold hearts,English,2013,"Bartlett, Don"
"Staalesen, Gunnar",m,Kalde hjerter,Norwegian,2008,Coeurs glacés,French,2015,"Fouillet, Alex"
"Staalesen, Gunnar",m,Vi skal arve vinden,Norwegian,2010,Vi skal høste vinden,Danish,2010,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Vi skal arve vinden,Norwegian,2010,We Shall Inherit the Wind,English,2015,"Bartlett, Don"
"Staalesen, Gunnar",m,Vi skal arve vinden,Norwegian,2010,Le vent l'emportera,French,2018,"Fouillet, Alex"
"Staalesen, Gunnar",m,Der hvor roser aldri dør,Norwegian,2012,Der hvor roser aldrig dør,Danish,2013,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Der hvor roser aldri dør,Norwegian,2012,Where roses never die,English,2016,"Bartlett, Don"
"Staalesen, Gunnar",m,Der hvor roser aldri dør,Norwegian,2012,Où les roses ne meurent jamais,French,2018,"Fouillet, Alex"
"Staalesen, Gunnar",m,Ingen er så trygg i fare,Norwegian,2014,Ingen er så tryg i fare,Danish,2015,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Ingen er så trygg i fare,Norwegian,2014,Wolves in the dark,English,2017,"Bartlett, Don"
"Staalesen, Gunnar",m,Ingen er så trygg i fare,Norwegian,2014,Piège à loup,French,2019,"Fouillet, Alex"
"Staalesen, Gunnar",m,Ingen er så trygg i fare,Norwegian,2014,Laat de kinderen tot mij komen,Dutch,2019,"Pijttersen, Lucy"
"Staalesen, Gunnar",m,Storesøster,Norwegian,2016,Storesøster,Danish,2017,"Haugaard, Ilse M."
"Staalesen, Gunnar",m,Storesøster,Norwegian,2016,Big sister,English,2018,"Bartlett, Don"
"Staalesen, Gunnar",m,Storesøster,Norwegian,2016,Grote zus,Dutch,2018,"Pijttersen, Lucy"
"Staalesen, Gunnar",m,Utenfor er hundene,Norwegian,2018,Wolves at the Door,English,2019,"Bartlett, Don"
"Staalesen, Gunnar",m,Utenfor er hundene,Norwegian,2018,Udenfor er hundene,Danish,2019,"Koitz, Henrik"
"Staalesen, Gunnar",m,Utenfor er hundene,Norwegian,2018,Buiten zijn de honden,Dutch,2019,"Pijttersen, Lucy"
"Staun, Susanne",f,Som arvesynden,Danish,1999,De erzonde,Dutch,2001,"Nip, Gert"
"Staun, Susanne",f,Som arvesynden,Danish,1999,Die Signatur des Bösen,German,2002,"Engeler, Sigrid"
"Staun, Susanne",f,Liebe,Danish,2000,Verlossende engel,Dutch,2002,"Hilwerda, Ingrid"
"Staun, Susanne",f,Mine piger,Danish,2008,Stelpurnar Mínar,Icelandic,2008,"Sigurdsson, Stefan"
"Staun, Susanne",f,Døderummet,Danish,2010,Døderommet,Norwegian,2011,"Rekdal, Kari"
"Staun, Susanne",f,Døderummet,Danish,2010,Il bosco della morte,Italian,2012,"Barni, Lucia"
"Staun, Susanne",f,Døderummet,Danish,2010,Totenzimmer,German,2012,"Frauenlob, Günther"
"Staun, Susanne",f,Døderummet,Danish,2010,Dödens rum,Swedish,2012,"Sjöstrand Svenn, Helena ; Svenn, Gösta"
"Staun, Susanne",f,Døderummet,Danish,2010,Punainen merkki,Finnish,2014,"Koski, Kari"
"Staun, Susanne",f,Døderummet,Danish,2010,Darkwoods,English,2014,unknown
"Stavrum, Arild",m,Golden boys,Norwegian,2012,Golden Boys,Danish,2013,"Jensen, John"
"Stefánsson, Jón Hallur",m,Krosstré,Icelandic,2005,Korsets tre,Norwegian,2007,"Bjørnsten, Ine Camilla"
"Stefánsson, Jón Hallur",m,Krosstré,Icelandic,2005,Misstap,Dutch,2008,"Middel, Kim"
