unique_id,publication_date,year,title,section,author_name,last_name,first_name,author_gender,author_nea,author_bestseller,author_prize,author_iowa
832,5/1/1970,1970,"Good Dreams, Bad Dreams",fiction,Reynold Price,Price,Reynold,M,yes,yes,yes,
833,5/1/1970,1970,The Guitar Lesson,ribald classic,,,,N/A,,,,
834,6/1/1970,1970,The Sacrifice,fiction,Louis Auchincloss,Auchincloss,Louis,M,,yes,,
835,6/1/1970,1970,Get All the Money,fiction,Nelson Algren,Algren,Nelson,M,yes,yes,yes,
836,6/1/1970,1970,Number Eight,fiction,Patrick McGivern,McGivern,Patrick,M,,,,
837,6/1/1970,1970,"Button, Button",fiction,Richard Matheson,Matheson,Richard,M,,,,
838,6/1/1970,1970,A Night at the Inn,ribald classic,,,,N/A,,,,
839,7/1/1970,1970,Last Train to Limbo,fiction,Asa Baber,Baber,Asa,M,,,,
840,7/1/1970,1970,Rich Man's Weather,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
841,7/1/1970,1970,On Location,fiction,Thomas Baum,Baum,Thomas,M,,,,
842,7/1/1970,1970,Not According To Hoyle,ribald classic,,,,N/A,,,,
843,8/1/1970,1970,The Gourmet,fiction,Henry Slesar,Slesar,Henry,M,,,,
844,8/1/1970,1970,Double Hannenframmis,fiction,John D. MacDonald,MacDonald,John D.,M,,yes,,
845,8/1/1970,1970,The Sign,fiction,Ken Purdy,Purdy,Ken,M,,,,
846,8/1/1970,1970,Leviathan!,fiction,Larry Niven,Niven,Larry,M,,,,
847,8/1/1970,1970,A Small Death in the Rue De Rennes,fiction,Mary McCarthy,McCarthy,Mary,F,,yes,yes,
848,8/1/1970,1970,On Parade,ribald classic,,,,N/A,,,,
849,9/1/1970,1970,The Prison Diary of Jack Faust,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
850,9/1/1970,1970,Payment Overdue,fiction,Robert L. Green,Green,Robert L.,M,,,,
851,9/1/1970,1970,Of Sanctity and Whiskey,fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
852,9/1/1970,1970,How the Fourth Rule Was Invented,ribald classic,,,,N/A,,,,
853,10/1/1970,1970,The Language Game,fiction,David Ely,Ely,David,M,,,,
854,10/1/1970,1970,Saul Bird Says: Relate! Communicate!,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
855,10/1/1970,1970,Xong of Xuxan,fiction,Ray Russell,Russell,Ray,M,,,,
856,10/1/1970,1970,Muskrat Fun for Everyone,fiction,Stan Dryer,Dryer,Stan,M,,,,
857,10/1/1970,1970,The Eight Horned Heads,ribald classic,,,,N/A,,,,
858,11/1/1970,1970,Night Crossing,fiction,Elliott Arnold,Arnold,Elliott,M,,yes,,
859,11/1/1970,1970,Dotson Gerber Resurrected,fiction,Hal Bennett,Bennett,Hal,M,,,,
860,11/1/1970,1970,Accidents of a Country Road,fiction,Roger Dionne,Dionne,Roger,M,,,,
861,11/1/1970,1970,The Prince's Curse,ribald classic,,,,N/A,,,,
862,12/1/1970,1970,The Best-Kept Secret,fiction,Dan Blocker,Blocker,Dan,M,,,,
863,12/1/1970,1970,Dealing,fiction,Michael Douglas,Douglas,Michael,M,,,,
864,12/1/1970,1970,Another Christmas Carol,fiction,P.G. Wodehouse,Wodehouse,P.G.,M,,,,
865,12/1/1970,1970,Santa Claus in the Jungle,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
866,12/1/1970,1970,Little Memoirs,fiction,Richard Brautigan,Brautigan,Richard,M,yes,,,
867,12/1/1970,1970,Epigrams from the Greek Anthology,ribald classic,,,,N/A,,,,
868,1/1/1971,1971,"Spring, Summer, Autumn, Winter",fiction,Alberto Moravia,Moravia,Alberto,M,,,,
869,1/1/1971,1971,Transit of Earth,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
870,1/1/1971,1971,Terminal Misunderstanding,fiction,Evan Hunter,Hunter,Evan,M,,yes,,
871,1/1/1971,1971,Dealing,fiction,Michael Douglas,Douglas,Michael,M,,,,
872,1/1/1971,1971,The Little Peasant,ribald classic,The	Brother's	Grimm,,,N/A,,,,
873,2/1/1971,1971,Dealing,fiction,Michael Douglas,Douglas,Michael,M,,,,
874,2/1/1971,1971,The Big Pieces,fiction,Thomas Baum,Baum,Thomas,M,,,,
875,2/1/1971,1971,A Nice Enough Funeral,fiction,William Harrison,Harrison,William,M,yes,,,
876,2/1/1971,1971,The Silent Verdict,ribald classic,,,,N/A,,,,
877,3/1/1971,1971,The Three Students,fiction,Ellery Queen,Queen,Ellery,M,,,,
878,3/1/1971,1971,Where Am I Now When I Need Me?,fiction,George Axelrod,Axelrod,George,M,,,,
879,3/1/1971,1971,The Box,fiction,James Kahn,Kahn,James,M,,,,
880,3/1/1971,1971,The Hole in the Bed,ribald classic,,,,N/A,,,,
881,4/1/1971,1971,The Miss Malawi Contest,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
882,4/1/1971,1971,Duel,fiction,Richard Matheson,Matheson,Richard,M,,,,
883,4/1/1971,1971,The Harry Hastings Method,fiction,Warner Law,Law,Warner,M,,,,
884,4/1/1971,1971,Fair Judgment,ribald classic,,,,N/A,,,,
885,5/1/1971,1971,One Good Turn,fiction,Brad Williams,Williams,Brad,M,,yes,,
886,5/1/1971,1971,Animal Fair,fiction,Robert Bloch,Bloch,Robert,M,,,,
887,5/1/1971,1971,Haunts of the Very Rich,fiction,T.K. Brown III,Brown,T.K.,M,,,,
888,5/1/1971,1971,The Trip,fiction,V.S. Pritchett,Pritchett,V.S.,M,,,,
889,5/1/1971,1971,The Queen's Birthday,ribald classic,,,,N/A,,,,
890,6/1/1971,1971,The Change,fiction,Don Carpenter,Carpenter,Don,M,,,,
891,6/1/1971,1971,The Odd Man,fiction,Ellery Queen,Queen,Ellery,M,,,,
892,6/1/1971,1971,Gray Matters,fiction,William Hjortsberg,Hjortsberg,William,M,yes,,,
893,6/1/1971,1971,By Order of the Czar,ribald classic,,,,N/A,,,,
894,7/1/1971,1971,Ellen's Dreams,fiction,Alexander Dumbarton,Dumbarton,Alexander,M,,,,
895,7/1/1971,1971,Sorry I Had to Leave You at the Nile,fiction,Earl L. Robertson,Robertson,Earl L.,N/A,,,,
896,7/1/1971,1971,Murder at Cobbler's Hulk,fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
897,7/1/1971,1971,The Scandal Creation,ribald classic,,,,N/A,,,,
898,8/1/1971,1971,Also Known as Cassius,fiction,Hal Bennett,Bennett,Hal,M,,,,
899,8/1/1971,1971,For the Common Good,ribald classic,Pietro Aretino,Aretino,Pietro,M,,,,
900,8/1/1971,1971,My Perfect Murder,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
901,8/1/1971,1971,Three Sinners in the Green Jade Moon,fiction,Robert Sheckley,Sheckley,Robert,M,,,,
902,9/1/1971,1971,Small Saturday,fiction,Irwin Shaw,Shaw,Irwin,M,,yes,yes,
903,9/1/1971,1971,The Most Powerful Tailor in the World,fiction,Michael Crichton,Crichton,Michael,M,,yes,,
904,9/1/1971,1971,I'm Not Sure G*O*L*F Therapy,fiction,Richard Hooker,Hooker,Richard,M,,,,
905,9/1/1971,1971,Finders Keeper,ribald classic,,,,N/A,,,,
906,10/1/1971,1971,The Sardinian Incident,fiction,Evan Hunter,Hunter,Evan,M,,yes,,
907,10/1/1971,1971,The Test,fiction,Graham Petrie,Petrie,Graham,M,,,,
908,10/1/1971,1971,The Jolly Miller,ribald classic,Thomas D'urfey,D'urfey,Thomas,M,,,,
909,10/1/1971,1971,Payoff on Double Zero,fiction,Warner Law,Law,Warner,M,,,,
910,11/1/1971,1971,The Thousand-Mile Grave,fiction,Curt Siodmak,Siodmak,Curt,M,,,,
911,11/1/1971,1971,Report on the Threatened City,fiction,Doris Lessing,Lessing,Doris,F,,yes,,
912,11/1/1971,1971,The Handsomest Drowned Man in the World,fiction,Gabriel Garcia Marquez,Marquez,Gabriel Garcia,M,,yes,,
913,11/1/1971,1971,Dog Days,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
914,11/1/1971,1971,Night Shift,ribald classic,,,,N/A,,,,
915,12/1/1971,1971,A Meeting with Medusa,fiction,Arthur C. Clarke,Clarke,Arthur C.,M,,yes,,
916,12/1/1971,1971,Safely Deposited,fiction,Calvin Trillin,Trillin,Calvin,M,,,,
917,12/1/1971,1971,S*E*X Comes to Thief Island,fiction,Richard Hooker,Hooker,Richard,M,,,,
918,12/1/1971,1971,The Dashing Fellow,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
919,1/1/1972,1972,"Artemis, the Honest Well Digger",fiction,John Cheever,Cheever,John,M,,yes,yes,
920,1/1/1972,1972,The Loves of Franklin Ambrose,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
921,1/1/1972,1972,The Parrot Who Met Papa,fiction,Ray Bradbury,Bradbury,Ray,M,,yes,yes,
922,1/1/1972,1972,Who Stuck the F*L*A*G In Reverend Titcomb,fiction,Richard Hooker,Hooker,Richard,M,,,,
923,1/1/1972,1972,Letter from a Liberated Woman,ribald classic,,,,N/A,,,,
924,2/1/1972,1972,The Last Carrousel,fiction,Nelson Algren,Algren,Nelson,M,yes,yes,yes,
925,2/1/1972,1972,Rangle Dang Kaloof,fiction,R.A. Lafferty,Lafferty,R.A.,M,,,,
926,2/1/1972,1972,Chicken Itza,fiction,Robert F. Young,Young,Robert F.,M,,,,
927,2/1/1972,1972,The Lady in the Cowl,ribald classic,,,,N/A,,,,
928,3/1/1972,1972,Himself,fiction,Anthony Grey,Grey,Anthony,M,,,,
929,3/1/1972,1972,The Terminal Man,fiction,Michael Crichton,Crichton,Michael,M,,yes,,
930,3/1/1972,1972,The Chef's Story,fiction,Warner Law,Law,Warner,M,,,,
931,3/1/1972,1972,The Rise and Fall of a Member of the Faculty,ribald classic,,,,N/A,,,,
932,4/1/1972,1972,One Way to Bolinas,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
933,4/1/1972,1972,The Adventures of Chauncey Alcock,fiction,Lawrence Sanders,Sanders,Lawrence,M,,yes,,
934,4/1/1972,1972,The Terminal Man,fiction,Michael Crichton,Crichton,Michael,M,,yes,,
935,4/1/1972,1972,The Clever Daughter,ribald classic,,,,N/A,,,,
936,5/1/1972,1972,The Jewels of the Cabots,fiction,John Cheever,Cheever,John,M,,yes,yes,
937,5/1/1972,1972,The Terminal Man,fiction,Michael Crichton,Crichton,Michael,M,,yes,,
938,5/1/1972,1972,Yours Sincerely,ribald classic,Poggio Bracciolini,Bracciolini,Poggio,M,,,,
939,5/1/1972,1972,Riviera Idyl,fiction,William Fifield,Fifield,William,M,,,,
940,6/1/1972,1972,The She-Bear,ribald classic,Giambattista Basile,Basile,Giambattista,M,,,,
941,6/1/1972,1972,Blues Next Door,fiction,Phillip Norman,Norman,Phillip,M,,,,
942,6/1/1972,1972,"Falling Rocks, Narrowing Road, Cul-De-Sac, Stop",fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
943,6/1/1972,1972,A Gentleman's Game for Reasonable Stakes,fiction,Stan Dryer,Dryer,Stan,M,,,,
944,7/1/1972,1972,The Silver Bullet,fiction,James Alan McPherson,McPherson,James Alan,M,yes,,yes,yes
945,7/1/1972,1972,Rapture of the Deep,fiction,John Knowles,Knowles,John,M,,yes,yes,
946,7/1/1972,1972,The Old Bull Moose of the Woods,fiction,Peter Lars Sandberg,Sandberg,Peter Lars,M,,,,
947,7/1/1972,1972,The Mender of Pots,ribald classic,,,,N/A,,,,
948,8/1/1972,1972,Hijack,fiction,Robert L. Fish,Fish,Robert L.,M,,,,
949,8/1/1972,1972,The Happiest Days,fiction,Sloan Wilson,Wilson,Sloan,M,,yes,,
950,8/1/1972,1972,"Backward, Turn Backward",fiction,Thomas Baum,Baum,Thomas,M,,,,
951,8/1/1972,1972,The Silent Wife,ribald classic,,,,N/A,,,,
952,9/1/1972,1972,Semi-Tough,fiction,Dan Jenkins,Jenkins,Dan,M,,yes,,
953,9/1/1972,1972,Directions to the Waiting Maid,fiction,Jonathan Swift,Swift,Jonathan,M,,,,
954,9/1/1972,1972,The Wachsmuth Syndrome,fiction,Stefan Heym,Heym,Stefan,M,,yes,,
955,10/1/1972,1972,Chameleon,fiction,Alan Goldfein,Goldfein,Alan,M,,,,
956,10/1/1972,1972,What Did I Do That Was Wrong?,fiction,Elliott Arnold,Arnold,Elliott,M,,yes,,
957,10/1/1972,1972,"Gillon Cameron, Poacher",fiction,Robert Crichton,Crichton,Robert,M,,yes,,
958,10/1/1972,1972,The Sport of Queens,ribald classic,,,,N/A,,,,
959,11/1/1972,1972,Whatever Happened to Henry Oates,fiction,Hal Bennett,Bennett,Hal,M,,,,
960,11/1/1972,1972,The Terrible Events in Santa Barbara,fiction,Warner Law,Law,Warner,M,,,,
961,11/1/1972,1972,The Arsons of Desire,fiction,William Harrison,Harrison,William,M,yes,,,
962,11/1/1972,1972,The Turkish Connection,ribald classic,,,,N/A,,,,
963,12/1/1972,1972,The Silver Crown,fiction,Bernard Malamud,Malamud,Bernard,M,,yes,yes,
964,12/1/1972,1972,The Gourmet Hunt,fiction,David Ely,Ely,David,M,,,,
965,12/1/1972,1972,The Further Adventures of Chauncey Alcock,fiction,Lawrence Sanders,Sanders,Lawrence,M,,yes,,
966,12/1/1972,1972,Saving a Soul,ribald classic,Lorenzo De'Medici,De'Medici,Lorenzo,M,,,,
967,1/1/1973,1973,The Digger's Game,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
968,1/1/1973,1973,"Triad: The Widow, The Passenger, The Belly",fiction,John Cheever,Cheever,John,M,,yes,yes,
969,1/1/1973,1973,Dessert at the Belvedere,fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
970,1/1/1973,1973,The Inside Outside Complex,fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
971,1/1/1973,1973,The Tunbridge Doctors,ribald classic,,,,N/A,,,,
972,2/1/1973,1973,The Digger's Game,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
973,2/1/1973,1973,The Magic Ring,ribald classic,Jean de la Fontaine,Fontaine,Jean,M,,,,
974,2/1/1973,1973,"Jack, The Traveller's Friend",fiction,Paul Theroux,Theroux,Paul,M,,yes,yes,
975,3/1/1973,1973,The Digger's Game,fiction,George V. Higgins,Higgins,George V.,M,,yes,,
976,3/1/1973,1973,Up the Chimney,ribald classic,Matteo Bandello,Bandello,Matteo,M,,,,
977,3/1/1973,1973,The Conservationist,fiction,Nadine Gordimer,Gordimer,Nadine,F,,,,
978,3/1/1973,1973,The Inventory at Fontana Bella,fiction,Tennessee Williams,Williams,Tennessee,M,,yes,yes,
979,4/1/1973,1973,Flashman at the Charge,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
980,4/1/1973,1973,Skin's Art,fiction,Michael Rogers,Rogers,Michael,M,,,,
981,4/1/1973,1973,In the Bag,fiction,Robert L. Fish,Fish,Robert L.,M,,,,
982,4/1/1973,1973,Two Tales: Ripe Pears and a Legal Affair,ribald classic,,,,N/A,,,,
983,5/1/1973,1973,No Comebacks,fiction,Frederick Forsyth,Forsyth,Frederick,M,,,,
984,5/1/1973,1973,Flashman at the Charge,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
985,5/1/1973,1973,Sound Advice,ribald classic,,,,N/A,,,,
986,6/1/1973,1973,Flashman at the Charge,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
987,6/1/1973,1973,Do With Me What You Will,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
988,6/1/1973,1973,Neighbors,fiction,Robert McNear,McNear,Robert,M,,,,
989,6/1/1973,1973,The Machaca Rebellion,ribald classic,,,,N/A,,,,
990,7/1/1973,1973,The Time Machine,fiction,Robert F. Young,Young,Robert F.,M,,,,
991,7/1/1973,1973,The Wager,fiction,Robert L. Fish,Fish,Robert L.,M,,,,
992,7/1/1973,1973,A Society of Friends,fiction,Tom McHale,McHale,Tom,M,,,,
993,7/1/1973,1973,A Cat O' Nine Tales,ribald classic,,,,N/A,,,,
994,8/1/1973,1973,The Ghost of Martin Luther King,fiction,Hal Bennett,Bennett,Hal,M,,,,
995,8/1/1973,1973,Next Train to Warsaw?,fiction,Richard Lourie,Lourie,Richard,M,,,,
996,8/1/1973,1973,"Flies, Snakes, Fat Benny",fiction,Tom Griffin,Griffin,Tom,M,,,,
997,8/1/1973,1973,Fleas in Bed,ribald classic,,,,N/A,,,,
998,9/1/1973,1973,The Bee on the Finger,fiction,James Powell,Powell,James,M,,,,
999,9/1/1973,1973,Calloway's Climb,fiction,Peter Lars Sandberg,Sandberg,Peter Lars,M,,,,
1000,9/1/1973,1973,The King Is Dead,fiction,Walter S. Tevis,Tevis,Walter S.,M,,,,
1001,10/1/1973,1973,When the Americans Came,fiction,Anthony Austin,Austin,Anthony,M,,,,
1002,10/1/1973,1973,Burr,fiction,Gore Vidal,Vidal,Gore,M,,yes,,
1003,10/1/1973,1973,Voices,fiction,Robert Sheckley,Sheckley,Robert,M,,,,
1004,10/1/1973,1973,Ladies' Aid,ribald classic,,,,N/A,,,,
1005,11/1/1973,1973,Jamaican Holiday,fiction,Elliott Arnold,Arnold,Elliott,M,,yes,,
1006,11/1/1973,1973,San Fransisco Tavern,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
1007,11/1/1973,1973,The Night Surgeon,fiction,Robert Chatain,Chatain,Robert,M,,,,
1008,11/1/1973,1973,The Potter and the Widow,ribald classic,,,,N/A,,,,
1009,12/1/1973,1973,The Golden Christmas Ducat,fiction,Frederic Morton,Morton,Frederic,M,,,,
1010,12/1/1973,1973,The Escalator,fiction,Gunter Grass,Grass,Gunter,M,,yes,,
1011,12/1/1973,1973,The True Story of the Invention of Women,fiction,Roger Price,Price,Roger,M,,,,
1012,12/1/1973,1973,Miss Coynte of Greene,fiction,Tennessee Williams,Williams,Tennessee,M,,yes,yes,
1013,12/1/1973,1973,Spree,fiction,V.S. Pritchett,Pritchett,V.S.,M,,,,
1014,12/1/1973,1973,The Monk Who Wouldn't Lie Down,ribald classic,,,,N/A,,,,
1015,1/1/1974,1974,Nevada,fiction,John Updike,Updike,John,M,,yes,yes,
1016,1/1/1974,1974,Humboldt's Gift,fiction,Saul Bellow,Bellow,Saul,M,,yes,yes,
1017,1/1/1974,1974,"During, Or the Faithless Wife",fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
1018,1/1/1974,1974,A Nursery's Tale,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1019,2/1/1974,1974,Nothing But Bad News,fiction,Henry Slesar,Slesar,Henry,M,,,,
1020,2/1/1974,1974,Baby,fiction,Susan Sontag,Sontag,Susan,F,,yes,yes,
1021,2/1/1974,1974,The Fabulous Aesop,ribald classic,,,,N/A,,,,
1022,3/1/1974,1974,The Prettyman Plan,fiction,Gerald Green,Green,Gerald,M,,yes,,
1023,3/1/1974,1974,The Golden Madonna,fiction,Joyce Carol Oates,Oates,Joyce Carol,F,yes,yes,yes,
1024,3/1/1974,1974,Lost and Found,fiction,Thomas Baum,Baum,Thomas,M,,,,
1025,3/1/1974,1974,Foul Pitch,ribald classic,,,,N/A,,,,
1026,4/1/1974,1974,The Old Morality,fiction,Carlos Fuentes,Fuentes,Carlos,M,,yes,,
1027,4/1/1974,1974,The Reference,fiction,Donald Barthelme,Barthelme,Donald,M,,,yes,
1028,4/1/1974,1974,The Great Switcheroo,fiction,Roald Dahl,Dahl,Roald,M,,yes,,
1029,4/1/1974,1974,The Little Rag Mouth,ribald classic,,,,N/A,,,,
1030,5/1/1974,1974,The Antelope Cage,fiction,Bruce Jay Friedman,Friedman,Bruce Jay,M,,yes,,
1031,5/1/1974,1974,Mr. Moyachki,fiction,Jerry Sohl,Sohl,Jerry,M,,,,
1032,5/1/1974,1974,Whores,fiction,Robert Chatain,Chatain,Robert,M,,,,
1033,5/1/1974,1974,To Wrestle An Angel,ribald classic,,,,N/A,,,,
1034,6/1/1974,1974,Insults,fiction,Alberto Moravia,Moravia,Alberto,M,,,,
1035,6/1/1974,1974,The Taste of Gravy,fiction,John D. MacDonald,MacDonald,John D.,M,,yes,,
1036,6/1/1974,1974,Did You Invite Me?,fiction,V.S. Pritchett,Pritchett,V.S.,M,,,,
1037,6/1/1974,1974,The Wife and the Kappa,ribald classic,,,,N/A,,,,
1038,7/1/1974,1974,Winter of '73,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
1039,7/1/1974,1974,Bitch,fiction,Roald Dahl,Dahl,Roald,M,,yes,,
1040,7/1/1974,1974,King Zamp,fiction,Thomas Glynn,Glynn,Thomas,M,yes,,,
1041,7/1/1974,1974,The Devil Rides Behind,ribald classic,,,,N/A,,,,
1042,8/1/1974,1974,It Came to Pass,fiction,Chris Dickey,Dickey,Chris,M,,,,
1043,8/1/1974,1974,Venus or the Virgin?,fiction,Sean O'Faolain,O'Faolain,Sean,M,,,,
1044,8/1/1974,1974,The Conquest of Washington Monument,fiction,Stan Dryer,Dryer,Stan,M,,,,
1045,8/1/1974,1974,The Tale of Two Ganders,ribald classic,,,,N/A,,,,
1046,9/1/1974,1974,A Place to Avoid,fiction,David Ely,Ely,David,M,,,,
1047,9/1/1974,1974,Jazzing In A-Flat,fiction,Evan Hunter,Hunter,Evan,M,,yes,,
1048,9/1/1974,1974,"Don't Call Me, I'll Call You",fiction,John Collier,Collier,John,M,,,,
1049,9/1/1974,1974,Some Thoughts on the Science of Onanism,ribald classic,Mark Twain,Twain,Mark,M,,,,
1050,10/1/1974,1974,A Light in the Cottage,fiction,David Ely,Ely,David,M,,,,
1051,10/1/1974,1974,Three-Part Harmony,fiction,Stephen Minot,Minot,Stephen,M,yes,,,
1052,10/1/1974,1974,Just My Luck,fiction,Warner Law,Law,Warner,M,,,,
1053,10/1/1974,1974,Three Women,ribald classic,,,,N/A,,,,
1054,11/1/1974,1974,Sex and the Single Screw,fiction,Nicholas Monsarrat,Monsarrat,Nicholas,M,,yes,,
1055,11/1/1974,1974,The Legend of Step-And-A-Half,fiction,Paul Reb,Reb,Paul,M,,,,
1056,11/1/1974,1974,The Charm,fiction,Ray Russell,Russell,Ray,M,,,,
1057,11/1/1974,1974,The Last Trump,ribald classic,,,,N/A,,,,
1058,12/1/1974,1974,The Gabrilian,ribald classic,Alexander Pushkin,Pushkin,Alexander,M,,,,
1059,12/1/1974,1974,The Analyst,fiction,Evan Hunter,Hunter,Evan,M,,yes,,
1060,12/1/1974,1974,A Tale of Two Sisters,fiction,Isaac Bashevis Singer,Singer,Isaac Bashevis,M,yes,yes,yes,
1061,12/1/1974,1974,Brennbar's Rant,fiction,John Irving,Irving,John,M,yes,yes,yes,
1062,12/1/1974,1974,The Top of the World,fiction,Tom Mayer,Mayer,Tom,M,,,,
1063,1/1/1975,1975,Paternity,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
1064,1/1/1975,1975,Asking for It,fiction,John Collier,Collier,John,M,,,,
1065,1/1/1975,1975,A Month of Sundays,fiction,John Updike,Updike,John,M,,yes,yes,
1066,1/1/1975,1975,Captain Burger's American Dream,fiction,Philip Cioffari,Cioffari,Phillip,M,,,,
1067,1/1/1975,1975,The Peach-Colored Shoe,ribald classic,,,,N/A,,,,
1068,2/1/1975,1975,The Man Under the Front Porch,fiction,Jordan Crittenden,Crittenden,Jordan,M,,,,
1069,2/1/1975,1975,"Goodbye, Bob",fiction,Malcolm Braly,Braly,Malcolm,M,,,,
1070,2/1/1975,1975,The Best of Both Worlds,ribald classic,Pietro Aretino,Aretino,Pietro,M,,,,
1071,2/1/1975,1975,The Admiralty Spire,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1072,3/1/1975,1975,Up out of Zoar,fiction,Ben Maddow,Maddow,Ben,M,yes,,,
1073,3/1/1975,1975,The Jail,fiction,Jesse Hill Ford,Ford,Jesse Hill,M,,,,
1074,3/1/1975,1975,Holy War on 34th Street,fiction,Norman Spinrad,Spinrad,Norman,M,,,,
1075,3/1/1975,1975,Essay on Woman,ribald classic,Pego Borewell,Borewell,Pego,M,,,,
1076,4/1/1975,1975,Lady Spain,fiction,Herbert Gold,Gold,Herbert,M,,yes,yes,
1077,4/1/1975,1975,Bockman,fiction,Jordan Crittenden,Crittenden,Jordan,M,,,,
1078,4/1/1975,1975,No Fear of Flying,ribald classic,,,,N/A,,,,
1079,5/1/1975,1975,Australia and Canada,fiction,John Updike,Updike,John,M,,yes,yes,
1080,5/1/1975,1975,Going Home,fiction,Julius Horwitz,Horwitz,Julius,M,,,,
1081,5/1/1975,1975,The Spoils of Buenavista,fiction,Oakley Hall,Hall,Oakley,M,yes,yes,,
1082,5/1/1975,1975,At the Divorce Inn,ribald classic,,,,N/A,,,,
1083,6/1/1975,1975,The Stain The May Have Been Guacamole,fiction,Jordan Crittenden,Crittenden,Jordan,M,,,,
1084,6/1/1975,1975,"The Long, Long Night",ribald classic,Masuccio	Salernitano,Salernitano,Masuccio,M,,,,
1085,6/1/1975,1975,Blue Dog Mobile on Angusport Hill,fiction,Peter Lars Sandberg,Sandberg,Peter Lars,M,,,,
1086,6/1/1975,1975,Never Beat a Full House,fiction,William Kuhns,Kuhns,William,M,,,,
1088,7/1/1975,1975,Johnny Guts,fiction,Gerald Green,Green,Gerald,M,,yes,,
1089,7/1/1975,1975,Dunlup Crashes In,fiction,Larry McMurtry,McMurtry,Larry,M,,yes,yes,
1087,7/1/1975,1975,Arab Short Stories,ribald classics,Al Jahiz,Jahiz,,M,,,,
1090,8/1/1975,1975,Always Home,fiction,David Ely,Ely,David,M,,,,
1091,8/1/1975,1975,Bech Third-Worlds It,fiction,John Updike,Updike,John,M,,yes,yes,
1092,8/1/1975,1975,B-Tower West Wall,fiction,Peter Lars Sandberg,Sandberg,Peter Lars,M,,,,
1093,8/1/1975,1975,The Four Wishes of Saint Martin,ribald classic,,,,N/A,,,,
1094,9/1/1975,1975,And Don't Forget The One Red Rose,fiction,Avram Davidson,Davidson,Avram,M,,,,
1095,9/1/1975,1975,The Flashman in the Great Game,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
1096,9/1/1975,1975,The Monk Who Moved A Capital,ribald classic,,,,N/A,,,,
1097,10/1/1975,1975,A Message From Home,fiction,Danny Santiago,Santiago,Danny,M,,,yes,
1098,10/1/1975,1975,The Flashman in the Great Game,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
1099,10/1/1975,1975,Broken Waffles,ribald classic,Pietro Aretino,Aretino,Pietro,M,,,,
1100,11/1/1975,1975,The Procurer,fiction,Cardinal Dubois,Dubois,Cardinal,M,,,,
1101,11/1/1975,1975,The Flashman in the Great Game,fiction,George Macdonald Fraser,Fraser,George Macdonald,M,,,,
1102,12/1/1975,1975,Skin Flick,fiction,Evan Hunter,Hunter,Evan,M,,yes,,
1103,12/1/1975,1975,The Shepherd,fiction,Frederick Forsyth,Forsyth,Frederick,M,,,,
1104,12/1/1975,1975,The Loves of Hero and Leander,ribald classic,James Smith,Smith,James,M,,,,
1105,12/1/1975,1975,Time Is Money,fiction,Lee Falk,Falk,Lee,M,,,,
1106,1/1/1976,1976,Tooth,fiction,C.E. Poverman,Poverman,C.E.,M,,,,
1107,1/1/1976,1976,Falconer,fiction,John Cheever,Cheever,John,M,,yes,yes,
1108,1/1/1976,1976,The Doorbell,fiction,Vladimir Nabokov,Nabokov,Vladimir,M,,yes,yes,
1109,1/1/1976,1976,Dishonour Rewarded,ribald classic,,,,N/A,,,,
1110,2/1/1976,1976,The True American,fiction,Melvin Van Peebles,Peebles,Melvin,M,,,,
1111,2/1/1976,1976,God and the Cobbler,fiction,R.K. Narayan,Narayan,R.K.,M,,,,
